"id","journal","publication_date","article_type","financial_disclosure"
"10.1371/journal.pone.0006677","PLoS ONE","2009-08-18","Research Article","This work was supported by Research Grant for RIKEN Omics Science Center from MEXT to Yoshihide Hayashizaki, Grant for the RIKEN Frontier Research System, Functional RNA research program to Y.H. and Grant-in-aid for Scientific Research to J.Y. ARRF is supported by a CJ Martin Fellowship from the Australian NHMRC (ID 428261). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0004169","PLoS ONE","2009-01-09","Research Article","This research was supported by the Nation Science Foundation Frontiers in Integrative Biological Research (FIBR) award (EF-0328698)."
"10.1371/journal.pone.0003971","PLoS ONE","2008-12-18","Research Article","Supported by the Kavli Institute for Brain Science, the National Eye Institute, the National Institute of Neurological Disorders and Stroke and the Human Frontiers Science Project."
"10.1371/journal.pone.0002014","PLoS ONE","2008-04-23","Research Article","This work was supported by the Amyotrophic Lateral Sclerosis Societies of Canada/USA, the Multiple Sclerosis Society of Canada, the Canadian Institutes of Health Research (CIHR) (MDN). M.D.N. holds a Career Development Award from the Human Frontier Science Program Organization (HFSPO), a New Investigator Award from the CIHR, a Scholarship from the Alberta Heritage Foundation for Medical Research (AHFMR) and the Brenda Strafford Foundation Chair in Alzheimer research."
"10.1371/journal.pone.0029683","PLoS ONE","2012-01-19","Research Article","This work was supported by research grants from the Ministry of Education, Culture, Sports, Science and Technology of Japan (to R. Sugiura). This work was also supported by a Grant-in-Aid for Scientific Research on Innovative Areas RNA regulation (No. 20112006) from the Ministry of Education, Culture, Sports, Science and Technology of Japan (to R.Sugiura). This work was also supported in part by the Academic Frontier Project for Private Universities: matching fund subsidy from the Ministry of Education, Culture,Sports, Science and Technology. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000299","PLoS Computational Biology","2009-03-13","Research Article","XH and XL were supported by a National Science Foundation Frontiers in Integrative Biological Research grant (BeeSpace). SS was supported by start-up funds provided by the Department of Computer Science and the Institute of Genomic Biology at the University of Illinois Urbana-Champaign."
"10.1371/journal.pgen.0030076","PLoS Genetics","2007-05-11","Research Article","This work was supported by the Swiss National Science Foundation, the National Centers of Competence in Research Frontiers in Genetics, and the State of Geneva."
"10.1371/journal.pone.0009792","PLoS ONE","2010-03-23","Research Article","This work was supported by the National Research Foundation of Korea Grant funded by the Korean Government (NRF-2008-359-C00024), by FPR08-B1-250 of 21C Frontier Functional Proteomics Project from Korean Ministry of Science and Technology, by R31-2008-000-10103-0 from the WCU project of the Ministry of Education, Science, and Technology and the Korea Science and Engineering Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or presentation of the manuscript."
"10.1371/journal.pone.0009026","PLoS ONE","2010-02-09","Research Article","This work was supported by the 21st Century Frontier/Stem Cell Research Committee (SC5110, SC5112) and was also supported by a Korean Science and Engineering Foundation grant funded by the South Korean government (MOST, No. M10841000109-08N4100-10910). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0005173","PLoS ONE","2009-04-08","Research Article","N.V. was funded by a Human Frontiers Science Program Fellowship. E.L. was funded by grants from the Irma T. Hirschl Trust, the Howard Hughes Medical Institute Program for Medical Schools and the Herbert Irving Comprehensive Cancer Center. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0005980","PLoS ONE","2009-06-19","Research Article","This work was supported by grants from the National Science Foundation (DBI-0421604) and the Robertson Research Fund to R.M.; a starting grant from the European Research Council (ERC, Frontiers of RNAi, 210890) to O.V.; an ANR grant (ANR06 GPLA 011) to A.M. and M.C.; a grant from the European Union integrated project SIROCCO (Silencing RNAs: Organisers and Coordinators of Complexity in Eukaryotic Organisms; LSHG-CT-2006-037900) to D.G; an EMBO long-term fellowship (ALTF 864-2005) and a postdoctoral fellowship from DuPont to R.S.; a European Union Marie Curie fellowship (041419) to V.R.F.; and a research fellowship from the DFG to M.B. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0012257","PLoS ONE","2010-08-18","Research Article","S.C. was initially funded by a Fondation pour la Recherche Medicale (http://www.frm.org/) fellowship and a Human Frontier Science Program (http://www.hfsp.org/) Career Development Award. He is now a Fonds de la Recherche en Santé du Québec (http://www.frsq.gouv.qc.ca/fr/index.shtml) Junior fellow and supported by the Canadian Institutes for Health Research (http://www.cihr.ca/) (grant no: MOP-89877). This work was supported by grants from the Association pour la Recherche contre le Cancer (http://www.arc-cancer.net/) (no 3832, no 1111), Fondation pour la Recherche Medicale (Equipe 2005) and Agence Nationale de la Recherche (http://www.agence-nationale-recherche.fr/) Blanc (Netoshape). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015230","PLoS ONE","2010-12-16","Research Article","This work was supported by grants from the Human Frontier Science Program (HFSP) and The John Simon Guggenheim Memorial Foundation (FGF), Howard Hughes Medical Institute (STF), Conselho Nacional de Desenvolvimento Cientifico e Tecnologico/Brazil, Fundacao de Amparo à Pesquisa do Estado do Rio de Janeiro/Brazil and Instituto Nacional de Neurociencia Translacional/Brazil (FGF and STF). WLK is supported by grants from the American Health Assistance Foundation, Alzheimer's Association, National Institutes of Health-National Institute on Aging Grants RO1-AG18877 and RO1-AG22547. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0017343","PLoS ONE","2011-03-25","Research Article","This study was supported by grant of the Korea Healthcare R&D Project, Ministry of Health & Welfare (A100370); 21C Frontier Functional Proteomics Project from Ministry of Education, Science and Technology (M108KM010008-08K1301-00810); National Research Foundation of Korea Grant (2009-006791), Republic of Korea. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0017634","PLoS ONE","2011-03-07","Research Article","This work was supported by grants from the Lejeune Foundation to DR, the Swiss National Science Foundation, the EU FP6 Integrated projects AnEUploidy, the European Research Council and the NCCR Frontiers in Genetics to SEA. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0027742","PLoS ONE","2011-11-14","Research Article","This work was jointly supported by grants from the Frontier and Innovative Research of National Taiwan University (99R70442) and from the National Science Council of the Republic of China (NSC96-2311-B-002-024-MY3) to S.-C.C. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0028068","PLoS ONE","2011-11-23","Research Article","This work was supported by the Global Frontier Project grant (NRF-M1AXA002) of the National Research Foundation funded by the Ministry of Education, Science and Technology of Korea, and the Ministry of Education, Science and Technology. Professor Trosko’s contribution at Seoul National University was supported by the Korea Ministry of Science and Technology, “Brain Pool” award. This work was supported by Brain Korea 21 Program for Veterinary Science. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034860","PLoS ONE","2012-04-03","Research Article","This research was supported by a grant (2011K000262) to HSK from Brain Research Center of the 21st Century Frontier Research Program and a grant (2011-0019435) from National Research Foundation (NRF) funded by the Ministry of Education, Science and Technology, the Republic of Korea. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.0030216","PLoS Computational Biology","2007-11-09","Research Article","The authors received no specific funding for this study. XH was supported by a National Science Foundation Frontiers in Integrative Biological Research grant (BeeSpace)."
"10.1371/journal.pcbi.1000129","PLoS Computational Biology","2008-08-15","Research Article","The research was supported by a grant from the Human Frontier Science Program to M. Karplus, A. Houdusse, L. Sweeney, and B. Trout. The research done at Harvard was supported in part by a grant from the National Institutes of Health and that in Strasbourg by the Centre National de la Recherche Scientifique. M.C. received partial support from the Swiss National Science Foundation (Grant No. PBZHA-112715)."
"10.1371/journal.pone.0019005","PLoS ONE","2011-05-04","Research Article","This research was funded by Médecins Sans Frontières. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011334","PLoS ONE","2010-06-28","Research Article","This work was supported by a grant from the Korean Ministry of Education, Science and Technology, FPR08B1-240 of the 21C Frontier Functional Proteomics Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011747","PLoS ONE","2010-07-23","Research Article","This work has been supported by the Fond Dedier, including a post doctoral fellowship to M.O., and BioMalPar. M.C.N. had financial support from the Human Frontiers Science Program. Brian Cooke is an Australian National Health and Medical Research Council Senior Research Fellow and is supported by grants from the NHMRC. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0019895","PLoS ONE","2011-05-25","Research Article","RJT is supported by EPSRC (www.epsrc.ac.uk) Career Acceleration Fellowship; MO is supported by Human Frontier Science Program (www.hfsp.org) Long-Term Fellowship; HAH is supported by Leverfulme Trust (www.leverhulme.ac.uk). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0021771","PLoS ONE","2011-07-06","Research Article","Support was from the Swiss National Science Foundation (grant number: 31003A_124776), PRISM from the EU Sixth Framework Programme, LipidX from the Swiss SystemsX initiative in Systems Biology, evaluated by the Swiss National Science Foundation and the National Center for Competence in Research (NCCR) in Chemical Biology (to J.G.), and the Human Frontier Science Program Organization (R.G.P.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1002035","PLoS Pathogens","2011-05-12","Research Article","This work was supported by a grant from the Agence Nationale pour la Recherche GENOPLANTE (GEN107) attributed to OV, JPR and VC. OV is also supported by a European Research Council starting grant (210890) ""Frontiers of RNAi"" and an award from the Bettencourt Foundation. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034693","PLoS ONE","2012-04-09","Research Article","This work was supported by Korea Science and Engineering Foundation National Research Laboratory Program Grant 2-2008025-0, funded by the Korean government (Ministry of Education, Science and Technology), grant M103KV010011-06K2201-01110 from the Brain Research Center of the Twenty-First Century Frontier Research Program funded by the Ministry of Science and Technology, Republic of Korea, the Korea Science and Engineering Foundation through the Chronic Inflammatory Disease Research Center at Ajou University (Grant R13-2003-019) to EHJ, Global Partnership Program (2009-00505) through the National Research Foundation of Korea (NRF) and Inje FIRST program (Inje University, Korea) to WS, Basic Science Research Program (NRF-2008-521-C00220) through the National Research Foundation of Korea to EYK, and Basic Science Research Program (NRF-2011-0012195) through the National Research Foundation of Korea to BK. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pntd.0000923","PLoS Neglected Tropical Diseases","2010-12-21","Research Article","All studies in this paper were financed by Drugs for Neglected Diseases initiative (DNDi), who retain the leadership in design, data collection and analysis (even if performed by partners and CROs), decision to publish, and preparation of the manuscript. DNDi received financial support from the following donors for these studies: the Department for International Development (DFID) of the UK, the German Agency for technical Cooperation (GTZ), Medecins Sans Frontieres (MSF), Ministry of Foreign and European Affairs of France, the Spanish Agency for International Cooperation and Development, and a Swiss foundation. None of these donors had any role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0004494","PLoS ONE","2009-02-13","Research Article","This research was funded by the international humanitarian aid organisation Médecins sans Frontières. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0016462","PLoS ONE","2011-01-28","Research Article","This work was supported by grants from Human Frontier Science Program (contract RG0041/2009-C), the European Community (contract BIOTACT-21590), the Compagnia San Paolo, the Italian Institute of Technology through the BMI Project, and the Ministry of Economic Development. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1002456","PLoS Pathogens","2011-12-15","Research Article","VP was supported by the Human Science Frontier Program and Swiss National Science Foundation. SR was supported by Portuguese Foundation for Science and Technology (FCT) PhD grant SFRH/BD/27265/2006. JH was supported by the long-term structural funding program “Methusalem” by the Flemish government, the K.U. Leuven research fund (GOA 2006/2, CREA2007), Fonds voor Wetenschappelijk Onderzoek Vlaanderen (FWO grant G.0402.09) and the Herculesstichting. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1001029","PLoS Computational Biology","2010-12-09","Research Article","RJF was supported by an Ontario Graduate Scholarship in Science and Technology and the Natural Sciences and Engineering Research Council. ZT was supported by the Natural Sciences and Engineering Research Council. ARM is supported by the Canadian Institutes of Health Research, the Canadian Cystic Fibrosis Foundation and the Human Frontier Science Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pntd.0000342","PLoS Neglected Tropical Diseases","2008-12-02","Research Article","The study was co-financed by The Norwegian Institute of Public Health, GlobInf (University of Oslo, Norway), and Médecins Sans Frontières. Aventis Pasteur donated the vaccines used in the trial. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011001","PLoS ONE","2010-06-08","Research Article","This work was supported by the global COE program “Comprehensive Center of Education and Research for Chemical Biology of the Diseases” from MEXT, the 21st Century COE program “Center for Integrated Brain Medical Sciences” from MEXT, Grant-in-Aid for Scientific Research on Priority Areas-Elucidation of neural network function in the brain from MEXT, PRESTO from Japan Science and Technology Agency (JST), and Human Frontier Science Program (HFSP). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0004690","PLoS ONE","2009-03-04","Research Article","This work was supported by the W. M. Keck Foundation, the McKnight Endowment Fund and the Searle Scholar Award. GSM is a Human Frontier Science Program post-doctoral fellow. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0000670","PLoS ONE","2007-08-01","Research Article","This work has been sponsored by Ministerio de Educación y Ciencia de España and Human Frontier Science Program to MVSV. No role in the study played by the sponsors."
"10.1371/journal.pone.0017013","PLoS ONE","2011-03-07","Research Article","This work was supported in part by the National Science Foundation's Frontiers in Biological Research Grant FIBR-0527023 and NSF's BEACON Center for Evolution in Action, under contract No. DBI-0939454. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0029728","PLoS ONE","2012-01-17","Research Article","This work was supported in part by the “Academic Frontier” Project of Kinki University (2005–2007) and “Antiaging Center” Project of Kinki University (2008–2012) for Private Universities: matching fund subsidy from MEXT (Ministry of Education, Culture, Sports, Science and Technology), and also supported by the “A-STEP (Adaptable and Seamless Technology Transfer Program through Research & Development)” Project (2009–2011): matching fund subsidy from Japan Science and Technology Agency. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0000847","PLoS ONE","2007-09-05","Research Article","This study was supported by FEDER/FCT projects POCTI/BME/39030; SAU-MMO/55476; BIA-PRO/55472; BIA-MIC/55466; PTDC/MAT/72974/2006 and Human Frontier Science Programme project RGP45/2005."
"10.1371/journal.pone.0000593","PLoS ONE","2007-07-04","Research Article","The work presented was financially supported by the Human Frontier Science Program (S.P.B.) and EURYI (F.T.)."
"10.1371/journal.pone.0001221","PLoS ONE","2007-11-28","Research Article","This research was supported by a grant (M103KV010021-06K2201-02110) from Brain Research Center of the 21st Century Frontier Research Program funded by the Ministry of Science and Technology, the Republic of Korea. This work was also supported by (FG06-42-1) of the 21C Frontier Functional Human Genome Project from the Ministry of Science & Technology in Korea and the Vascular System Research center grant from the Korea Science and Engineering Foundation"
"10.1371/journal.pone.0022012","PLoS ONE","2011-07-06","Research Article","This work was supported by grants from the Human Frontiers Science Program (RGP0035/2007-C), Welch Foundation (I-1304), and the National Institutes of Health (NS37200) (to JR). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pcbi.1000575","PLoS Computational Biology","2009-11-20","Research Article","The work was supported by Israel Science Foundation (ISF 740/07), Deutsche Forschungsgemeinschaft (SPP 1175), Agence Nationale de la Recherche grant ANR-08-BLAN-0271-01, International Human Frontier Science Program. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0022808","PLoS ONE","2011-08-04","Research Article","This work was supported in part by a grant FPR08B1-220 of the 21C Frontier Functional Proteomics Project from MEST, NRF NCRC grant (no. 2010-0028447), NRF BRL grant (no. 2010-0019706), Bio R&D program through the NRF grant (no. 2010-0018167) and WCU program through the NRF grant (no. R31-2009-000-10105-0) funded by the Korea government (MEST). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript. No additional external funding received for this study."
"10.1371/journal.pone.0026085","PLoS ONE","2011-11-07","Research Article","This work was supported by grants from the National Institutes of Health (USA) and National Medical Research Council (Singapore) (to P.J.C.) and a Human Frontier Science Program Fellowship (to J.J.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011264","PLoS ONE","2010-06-22","Research Article","D.G. received long-term fellowships from The Federation of European Biochemical Societies (FEBS) and The International Human Frontier Science Program Organization (HFSP). C.E. is employed by Regulus Therapeutics, but no further financial support (beyond salary) was provided to this project. This work was supported by NIH GM076626 (to C.B.G.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0000574","PLoS ONE","2007-06-27","Research Article","This work was supported by grants EY13455 and R21-NS0490SZ (N.G.K.), the McGovern Institute for Brain Research, the National Center for Research Resources (P41-RR14075, R01 RR16594-01A1 and the NCRR BIRN Morphometric Project BIRN002), the Mental Illness and Neuroscience Discovery (MIND) Institute, and a federal research action (FEDRA) of Belgium (grant IUAP P6/29). Hans P. Op de Beeck was supported by the Human Frontier Science Program and the Fund for Scientific Research - Flanders."
"10.1371/journal.pone.0003635","PLoS ONE","2008-11-04","Research Article","This research was supported by an EJLB Foundation Award, James S. Mcdonnell Foundation 21st Century Research Award and NIH P01 NS0353862 to J.L.R.. A.K. was supported by a long-term fellowship from the Human Frontier Science Program."
"10.1371/journal.pone.0024297","PLoS ONE","2011-09-08","Research Article","This research was supported through an operational research course, which was jointly developed and run by the Centre for Operational Research, International Union Against Tuberculosis and Lung Disease, and the Operational Research Unit, Medecins sans Frontieres, Brussels. The study itself was not funded. However, the publication fees is being funded by Centre for Operational Research, International Union Against Tuberculosis and Lung Disease. The funder had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0030179","PLoS ONE","2012-01-19","Research Article","The AGES project is supported by the Ministry of Education, Culture, Sports, Science and Technology of Japan (the 21st Century COE Program “Asian COE toward new policy science for social well-being and development” in Nihon Fukushi University, “Academic Frontier” Project, the Japan Society for the Promotion of Science (Grants-in-Aid for Scientific Research: 14310105, 17730347, 18390200, 19122901), and Ministry of Health, Labour, and Welfare (Health Labour Sciences Research Grant: H22-Choju-Shitei-008). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0030416","PLoS ONE","2012-01-17","Research Article","This study was solely financed by the Institute for Frontier Areas of Psychology and Mental Health (Freiburg, Germany) where the study was conducted. No additional grants or funding were involved. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0033936","PLoS ONE","2012-03-30","Research Article","This work was supported by a Fundacion Telmex scholarship, a PROBETEL-UNAM grant, and a Human Frontier Science Program Postdoctoral Fellowship for UR. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0028156","PLoS ONE","2011-11-22","Research Article","This work is funded by the National Science Foundation of China (50902025, 20890020 and 90813032, http://www.nsfc.gov.cn), the Ministry of Science and Technology of China (2009CB930001, 2008CB617505 and 2007CB714502, http://www.most.gov.cn/) the Chinese Academy of Sciences (KJCX2-YW-M15, http://www.cas.ac.cn/), and the Human Frontier Science Program (http://www.hfsp.org/). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0030281","PLoS ONE","2012-01-17","Research Article","This research was supported through an operational research course which was funded through a memorandum of understanding between the Centre for Operational Research at The International Union Against Tuberculosis and Lung Disease (The Union) and the Public Health Foundation of India (PHFI). The course was facilitated by faculty from the PHFI, The Union and The Operational Research Unit, Medecins sans Frontieres, Brussels Operational Centre, Luxembourg. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.0020015","PLoS Pathogens","2006-03-31","Opinion","VM was supported by the Hungarian National Research Fund (Országos Tudományos Kutatási Alap [OTKA] grant D45948), and RJDB acknowledges the financial support of Nederlandse Organisatie voor Wetenschappelijk Onderzoek (NWO) grant 016.048.603 and the Human Frontier Science Program (HFSP) grant RGP0010/2004."
"10.1371/journal.ppat.1000381","PLoS Pathogens","2009-04-17","Research Article","This work was supported by the Deutsche Akademischer Austauschdienst and The Human Frontiers Science Program (GFS) and NIH grant AI31078 (SMB). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1000922","PLoS Pathogens","2010-05-27","Research Article","This work was supported by grants 2009K000516 from the 21C Frontier Microbial Genomics & Applications Center Program, 20090058514 from the Basic Research Program, and the K20601000002-09E0100-00210 from the Korea Foundation for International Cooperation of Science & Technology (KICOS), all of which are from the Ministry of Education, Science & Technology in the Republic of Korea to HSK. Sequencing and annotation of most of the Bp and Bm strains was supported in whole or part with federal funds from the National Institute of Allergy and Infectious Diseases, National Institutes of Health, Department of Health and Human Services under contract number NIAID N01-AI30071. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1001270","PLoS Pathogens","2011-02-03","Research Article","This work has been supported by the Marie Curie Reintegration grant (MERG-CT-2004-510584), Human Frontier Science Programme Fellowship (87/2005), Italian Cystic Fibrosis Research Foundation (FFC#8/2006), European Commission (NABATIVI-223670, EU-FP7-HEALTH-2007-B),  Fondazione Cariplo (2007.5725), and Canadian Institute for Health Research (CIHR). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1001313","PLoS Pathogens","2011-03-10","Research Article","This work was supported by NIH grants AI52845 and AI082020, the University of Pennsylvania Center for AIDS Research, and the Penn Genome Frontiers Institute with a grant with the Pennsylvania Department of Health. The Department of Health specifically disclaims responsibility for any analyses, interpretations, or conclusions. GJT is supported by Wellcome Trust Senior Fellowship no. WT076608, the UCL/UCLH National Institute of Health Research Comprehensive Biomedical Research Centre and the Medical Research Council. KEO was supported by NIH training grant T32 AI007324. TLB is a Special Fellow of the Leukemia and Lymphoma Society of America. KR was supported by NIH training grant T32 AI-07324-17. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.ppat.1002080","PLoS Pathogens","2011-06-16","Research Article","The work was funded by grants from the German Federal Ministry of Education and Research (BMBF, Biofuture and NGFN) and the Frontier Program of the University of Heidelberg. We gratefully acknowledge support from the Max Planck Society, the Medical School, the Cluster of Excellence CellNetworks and the Nikon Imaging Center at the University of Heidelberg for access to their microscopes as well as the Chica and Heinz Schaller Foundation. JKH is a member of the Hartmut Hoffmann-Berling International Graduate School. FF and KM are members of the EU FP7 Network of Excellence EVIMalaR. The founders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0039816","PLoS ONE","2012-06-28","Research Article","This material is based upon work supported by the National Science Foundation (NSF) under the Science and Technology Center Emergent Behaviors of Integrated Cellular Systems (EBICS) Grant No. CBET-0939511 to G.P. This work was supported in part by NSF Grants CBET 1040462 MRI and CBET 08-46660 CAREER to G.P. Work in the I.G. laboratory is supported by National Institutes of Health Grant R01GM082837, Human Frontier Science Program Grant RGY 70/2008 and NSF Grant 082265 (Physics Frontiers Center: Center for the Physics of Living Cells). M.N.D. is supported by NSF grant CCF-0916953. S.D.B. is supported by the Beckman Institute Postdoctoral Fellowship. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0034725","PLoS ONE","2012-04-10","Research Article","Funding for this study was provided by research grants from the Ministry of Education, Culture, Sports, Science and Technology of Japan (http://www.mext.go.jp/english/), the Ministry of Health, Labor and Welfare of Japan (http://www.mhlw.go.jp/english/), the Academic Frontier Project for Private Universities, Comparative Cognitive Science Institutes, Meijo University (http://www.meijo-u.ac.jp/english/index.html), and an Intramural Research Grant (21B-2) for Neurological and Psychiatric Disorders from the National Center of Neurology and Psychiatry (http://www.ncnp.go.jp/research/cost.html). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0037360","PLoS ONE","2012-05-30","Research Article","This research was funded by Médecins Sans Frontières. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0010317","PLoS ONE","2010-04-26","Research Article","ERG acknowledges a long-term fellowship from Federation of the Societies of Biochemistry and Molecular Biology (FEBS) and the Human Frontier Science Program. This research work was additionally supported by the Netherlands Proteomics Centre (NPC), the European Membrane Protein Consortium EDICT (European Drug Initiative on Channels and Transporters), and the Netherlands Science Foundation (NWO; Chemical Sciences Top Subsidy to BP; grant number 700-56-302). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011912","PLoS ONE","2010-08-04","Research Article","This study was funded by grants from the Human Frontier Science Program (HFSP) (http://www.hfsp.org/), the Federal Ministry of Education and Research (Bundesministerium für Bildung und Forschung, BMBF) (http://www.bmbf.de/), Bielefeld University (http://www.uni-bielefeld.de/) and the Deutsche Forschungsgemeinschaft (DFG) (http://www.dfg.de/index.jsp), grant number BI 245/18. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0012282","PLoS ONE","2010-08-19","Research Article","This work has been supported by the Wellcome Trust senior fellowship award (DN) and Research Frontiers Programme Award (07/RFP/BICF358) from Science Foundation Ireland (SFI). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0007090","PLoS ONE","2009-09-18","Research Article","This work was supported by the program of the 21st Frontier Proteome Research of the Ministry of Science and Technology in the Republic of Korea and a NIH grant GM 68849 (W.C.). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0009422","PLoS ONE","2010-03-23","Research Article","This study was supported by 21C Frontier Functional Proteomics Project (FPR08-B1-190) funded by the Ministry of Education, Science & Technology and by KOSEF through the Center for Cell Signaling & Drug Discovery Research (CCS & DDR, R15-2006-020) at Ewha Womans University. This study was also supported in part by a grant of the National R&D Program for Cancer Control, Ministry of Health & Welfare (0420190). J. N. Chun, K. W. Lee, J. Y. Lee, B. A. Choi, and H. I. Kim were supported by Brain Korea 21 grant from the Korea Ministry of Education, Science & Technology. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0010892","PLoS ONE","2010-05-28","Research Article","S. A. Newman acknowledges support from the National Science Foundation (NSF) Frontiers in Integrative Biological Research program (grant EF-0526854). Y.-T. Zhang's research is partially supported by NSF grant DMS-0810413 and the Oak Ridge Associated Universities (ORAU) Ralph E. Powe Junior Faculty Enhancement Award. This research of M. S. Alber is partially supported by NSF grant DMS-0800612. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0011086","PLoS ONE","2010-06-11","Research Article","This work was financially supported by Médecins Sans Frontières - Luxembourg. The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
"10.1371/journal.pone.0015981","PLoS ONE","2011-01-20","Research Article","B.J.L. was supported by the National Research Foundation (NRF) of Korea Grant (BRL 2009-0087350) and by Research Grant (2009K001268) from the Brain Research Center of the 21st Century Frontier Research Program. J.G.K. was supported by the Basic Science Research Program through the NRF funded by the Ministry of Education, Science and Technology (MEST; 2009-0076067). The funders had no role in study design, data collection and analysis, decision to publish, or preparation of the manuscript."
